日期,代码,名称,当前价,涨幅(%),EMA200,建议止损价,绿线,红线,换手率(%),市盈率(动),总市值(亿),流通市值(亿),年涨幅(%)
2025-12-25,603021,ST华鹏,4.55,0.44,4.48,4.11,-54.3,-54.63,2.22,-11.37,14.56,14.56,6.06
